month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,air_temperature,air_humidity,people_occupant,co2_emission,HVAC_electricity_demand_rate,total_electricity_HVAC
6.0,5.0,8.0,30.41666603088379,16.5,1.2083333730697632,216.6666717529297,102.25,777.3333129882812,15.00374984741211,25.001625061035156,25.000141143798828,23.97003936767578,20.0,0.0,3308.892822265625,952821.5625
6.0,5.0,8.0,30.5,16.0,1.25,220.0,104.0,786.0,15.00374984741211,25.001625061035156,25.001541137695312,24.85037612915039,20.0,0.0,3570.582763671875,1071174.875
6.0,5.0,8.0,30.58333396911621,15.5,1.2916666269302368,223.3333282470703,104.5,792.3333129882812,15.00374984741211,25.001625061035156,25.00153923034668,25.947114944458008,20.0,0.0,3524.9404296875,1057482.125
6.0,5.0,8.0,30.66666603088379,15.0,1.3333333730697632,226.6666717529297,105.0,798.6666870117188,15.00374984741211,25.001625061035156,25.001441955566406,26.942989349365234,20.0,0.0,3682.299072265625,1104689.75
6.0,5.0,8.0,30.75,14.5,1.375,230.0,105.5,805.0,15.00374984741211,25.001625061035156,25.001344680786133,27.84162712097168,20.0,0.0,3796.575439453125,1138972.625
6.0,5.0,8.0,30.83333396911621,14.0,1.4166666269302368,233.3333282470703,106.0,811.3333129882812,15.00374984741211,25.001625061035156,25.001253128051758,28.654748916625977,20.0,0.0,3887.5556640625,1166266.625
6.0,5.0,8.0,30.91666603088379,13.5,1.4583333730697632,236.6666717529297,106.5,817.6666870117188,15.00374984741211,25.001625061035156,25.00116729736328,29.39130401611328,20.0,0.0,3969.029296875,1190708.875
6.0,5.0,8.0,31.0,13.0,1.5,240.0,107.0,824.0,15.00374984741211,25.001625061035156,25.001144409179688,30.052734375,20.0,0.0,4053.149658203125,1215944.875
6.0,5.0,9.0,31.08333396911621,12.666666984558105,1.6333333253860474,244.1666717529297,107.5,830.3333129882812,15.00374984741211,25.001625061035156,25.000898361206055,30.535024642944336,20.0,0.0,4902.3212890625,1470696.375
6.0,5.0,9.0,31.16666603088379,12.333333015441895,1.7666666507720947,248.3333282470703,108.0,836.6666870117188,15.00374984741211,25.001625061035156,25.000831604003906,30.8939151763916,20.0,0.0,4980.43896484375,1494131.625
6.0,5.0,9.0,31.25,12.0,1.899999976158142,252.5,108.5,843.0,15.00374984741211,25.001625061035156,25.00078582763672,31.188304901123047,20.0,0.0,5053.21142578125,1515963.5
6.0,5.0,9.0,31.33333396911621,11.666666984558105,2.0333333015441895,256.6666564941406,109.0,849.3333129882812,15.00374984741211,25.001625061035156,25.000743865966797,31.443145751953125,20.0,0.0,5121.15478515625,1536346.375
6.0,5.0,9.0,31.41666603088379,11.333333015441895,2.1666667461395264,260.8333435058594,109.5,855.6666870117188,15.00374984741211,25.001625061035156,25.000701904296875,31.663915634155273,20.0,0.0,5176.7353515625,1553020.625
6.0,5.0,9.0,31.5,11.0,2.299999952316284,265.0,110.0,862.0,15.00374984741211,25.001625061035156,25.000661849975586,31.8504695892334,20.0,0.0,5225.2568359375,1567577.125
6.0,5.0,9.0,31.58333396911621,10.666666984558105,2.433333396911621,269.1666564941406,111.0,863.5,15.00374984741211,25.001625061035156,25.000625610351562,32.00382995605469,20.0,0.0,5264.41943359375,1579325.75
6.0,5.0,9.0,31.66666603088379,10.333333015441895,2.566666603088379,273.3333435058594,112.0,865.0,15.00374984741211,25.001625061035156,25.000591278076172,32.12629318237305,20.0,0.0,5298.52001953125,1589555.875
6.0,5.0,9.0,31.75,10.0,2.700000047683716,277.5,113.0,866.5,15.00374984741211,25.001625061035156,25.000560760498047,32.220211029052734,20.0,0.0,5328.4365234375,1598530.875
6.0,5.0,9.0,31.83333396911621,9.666666984558105,2.8333332538604736,281.6666564941406,114.0,868.0,15.00374984741211,25.001625061035156,25.000532150268555,32.28752517700195,20.0,0.0,5354.728515625,1606418.5
6.0,5.0,9.0,31.91666603088379,9.333333015441895,2.9666666984558105,285.8333435058594,115.0,869.5,15.00374984741211,25.001625061035156,25.000503540039062,32.32991027832031,20.0,0.0,5377.95458984375,1613386.375
6.0,5.0,9.0,32.0,9.0,3.0999999046325684,290.0,116.0,871.0,15.00374984741211,25.001625061035156,25.000476837158203,32.34893798828125,20.0,0.0,5398.68603515625,1619605.875
6.0,5.0,10.0,32.08333206176758,9.0,3.1416666507720947,293.3333435058594,117.0,872.5,15.00374984741211,25.001625061035156,25.00046157836914,32.347434997558594,20.0,0.0,5454.828125,1636448.375
6.0,5.0,10.0,32.16666793823242,9.0,3.183333396911621,296.6666564941406,118.0,874.0,15.00374984741211,25.001625061035156,25.000457763671875,32.338008880615234,20.0,0.0,5479.447265625,1643834.125
6.0,5.0,10.0,32.25,9.0,3.2249999046325684,300.0,119.0,875.5,15.00374984741211,25.001625061035156,25.00045394897461,32.32567596435547,20.0,0.0,5499.95068359375,1649985.25
6.0,5.0,10.0,32.33333206176758,9.0,3.2666666507720947,303.3333435058594,120.0,877.0,15.00374984741211,25.001625061035156,25.000452041625977,32.3122444152832,20.0,0.0,5517.03173828125,1655109.5
6.0,5.0,10.0,32.41666793823242,9.0,3.308333396911621,306.6666564941406,121.0,878.5,15.00374984741211,25.001625061035156,25.000452041625977,32.29866409301758,20.0,0.0,5531.98681640625,1659596.125
6.0,5.0,10.0,32.5,9.0,3.3499999046325684,310.0,122.0,880.0,15.00374984741211,25.001625061035156,25.00045394897461,32.28585433959961,20.0,0.0,5545.76513671875,1663729.5
6.0,5.0,10.0,32.58333206176758,9.0,3.3916666507720947,313.3333435058594,122.0,882.9166870117188,15.00374984741211,25.001625061035156,25.000455856323242,32.27460861206055,20.0,0.0,5557.8857421875,1667365.75
6.0,5.0,10.0,32.66666793823242,9.0,3.433333396911621,316.6666564941406,122.0,885.8333129882812,15.00374984741211,25.001625061035156,25.000457763671875,32.26542663574219,20.0,0.0,5569.5791015625,1670873.625
6.0,5.0,10.0,32.75,9.0,3.4749999046325684,320.0,122.0,888.75,15.00374984741211,25.001625061035156,25.00046157836914,32.25857925415039,20.0,0.0,5581.22998046875,1674369.0
6.0,5.0,10.0,32.83333206176758,9.0,3.5166666507720947,323.3333435058594,122.0,891.6666870117188,15.00374984741211,25.001625061035156,25.000463485717773,32.25421142578125,20.0,0.0,5593.1181640625,1677935.5
6.0,5.0,10.0,32.91666793823242,9.0,3.558333396911621,326.6666564941406,122.0,894.5833129882812,15.00374984741211,25.001625061035156,25.00046730041504,32.2524299621582,20.0,0.0,5605.525390625,1681657.625
6.0,5.0,10.0,33.0,9.0,3.5999999046325684,330.0,122.0,897.5,15.00374984741211,25.001625061035156,25.000471115112305,32.25328063964844,20.0,0.0,5618.52880859375,1685558.625
6.0,5.0,11.0,33.16666793823242,8.916666984558105,3.5166666507720947,332.5,122.0,900.4166870117188,15.00374984741211,25.001625061035156,25.000537872314453,32.17391586303711,16.0,0.0,5369.9716796875,1610991.5
6.0,5.0,11.0,33.33333206176758,8.833333015441895,3.433333396911621,335.0,122.0,903.3333129882812,15.00374984741211,25.001625061035156,25.00055503845215,32.054996490478516,16.0,0.0,5385.70166015625,1615710.5
6.0,5.0,11.0,33.5,8.75,3.3499999046325684,337.5,122.0,906.25,15.00374984741211,25.001625061035156,25.000572204589844,31.934890747070312,16.0,0.0,5404.33740234375,1621301.125
6.0,5.0,11.0,33.66666793823242,8.666666984558105,3.2666666507720947,340.0,122.0,909.1666870117188,15.00374984741211,25.001625061035156,25.00058364868164,31.825923919677734,16.0,0.0,5426.66796875,1628000.375
6.0,5.0,11.0,33.83333206176758,8.583333015441895,3.183333396911621,342.5,122.0,912.0833129882812,15.00374984741211,25.001625061035156,25.000587463378906,31.70704460144043,16.0,0.0,5512.56494140625,1653769.5
6.0,5.0,11.0,34.0,8.5,3.0999999046325684,345.0,122.0,915.0,15.00374984741211,25.001625061035156,25.000595092773438,31.56821632385254,16.0,0.0,5588.65625,1676596.875
6.0,5.0,11.0,34.16666793823242,8.416666984558105,3.0166666507720947,347.5,122.83333587646484,914.4166870117188,15.00374984741211,25.001625061035156,25.000606536865234,31.41132926940918,16.0,0.0,5660.1904296875,1698057.125
6.0,5.0,11.0,34.33333206176758,8.333333015441895,2.933333396911621,350.0,123.66666412353516,913.8333129882812,15.00374984741211,25.001625061035156,25.000619888305664,31.238571166992188,16.0,0.0,5744.58154296875,1723374.375
6.0,5.0,11.0,34.5,8.25,2.8499999046325684,352.5,124.5,913.25,15.00374984741211,25.001625061035156,25.000635147094727,31.052629470825195,16.0,0.0,5829.7705078125,1748931.25
6.0,5.0,11.0,34.66666793823242,8.166666984558105,2.7666666507720947,355.0,125.33333587646484,912.6666870117188,15.00374984741211,25.001625061035156,25.00065040588379,30.855337142944336,16.0,0.0,5919.49755859375,1775849.25
6.0,5.0,11.0,34.83333206176758,8.083333015441895,2.683333396911621,357.5,126.16666412353516,912.0833129882812,15.00374984741211,25.001625061035156,25.00066566467285,30.64817237854004,16.0,0.0,6012.662109375,1803798.625
6.0,5.0,11.0,35.0,8.0,2.5999999046325684,0.0,127.0,911.5,15.00374984741211,25.001625061035156,25.000682830810547,30.432600021362305,16.0,0.0,6108.44921875,1832534.75
6.0,5.0,12.0,35.08333206176758,7.75,2.5999999046325684,356.6666564941406,127.83333587646484,910.9166870117188,15.00374984741211,25.001625061035156,25.000808715820312,30.0229549407959,8.0,0.0,5644.25,1693274.875
6.0,5.0,12.0,35.16666793823242,7.5,2.5999999046325684,353.3333435058594,128.6666717529297,910.3333129882812,15.00374984741211,25.001625061035156,25.0008487701416,29.510683059692383,8.0,0.0,5708.1708984375,1712451.25
6.0,5.0,12.0,35.25,7.25,2.5999999046325684,350.0,129.5,909.75,15.00374984741211,25.001625061035156,25.000883102416992,28.983295440673828,8.0,0.0,5771.6826171875,1731504.75
6.0,5.0,12.0,35.33333206176758,7.0,2.5999999046325684,346.6666564941406,130.3333282470703,909.1666870117188,15.00374984741211,25.001625061035156,25.000905990600586,28.46710205078125,8.0,0.0,5849.13525390625,1754740.625
6.0,5.0,12.0,35.41666793823242,6.75,2.5999999046325684,343.3333435058594,131.1666717529297,908.5833129882812,15.00374984741211,25.001625061035156,25.000917434692383,27.957204818725586,8.0,0.0,5926.9052734375,1778071.625
6.0,5.0,12.0,35.5,6.5,2.5999999046325684,340.0,132.0,908.0,15.00374984741211,25.001625061035156,25.000926971435547,27.446229934692383,8.0,0.0,6005.68310546875,1801704.875
6.0,5.0,12.0,35.58333206176758,6.25,2.5999999046325684,336.6666564941406,133.0833282470703,904.8333129882812,15.00374984741211,25.001625061035156,25.00093650817871,26.93312644958496,8.0,0.0,6080.91162109375,1824273.375
6.0,5.0,12.0,35.66666793823242,6.0,2.5999999046325684,333.3333435058594,134.1666717529297,901.6666870117188,15.00374984741211,25.001625061035156,25.000947952270508,26.41994285583496,8.0,0.0,6153.01708984375,1845905.125
6.0,5.0,12.0,35.75,5.75,2.5999999046325684,330.0,135.25,898.5,15.00374984741211,25.001625061035156,25.00095558166504,25.908227920532227,8.0,0.0,6221.29052734375,1866387.125
6.0,5.0,12.0,35.83333206176758,5.5,2.5999999046325684,326.6666564941406,136.3333282470703,895.3333129882812,15.00374984741211,25.001625061035156,25.00096321105957,25.39887237548828,8.0,0.0,6284.7275390625,1885418.25
6.0,5.0,12.0,35.91666793823242,5.25,2.5999999046325684,323.3333435058594,137.4166717529297,892.1666870117188,15.00374984741211,25.001625061035156,25.0009708404541,24.891807556152344,8.0,0.0,6351.298828125,1905389.625
6.0,5.0,12.0,36.0,5.0,2.5999999046325684,320.0,138.5,889.0,15.00374984741211,25.001625061035156,25.0009765625,24.38675308227539,8.0,0.0,6420.77978515625,1926234.0
6.0,5.0,13.0,36.08333206176758,5.0,2.6416666507720947,316.6666564941406,139.5833282470703,885.8333129882812,15.00374984741211,25.001625061035156,25.000904083251953,24.082969665527344,16.0,0.0,7023.48291015625,2107044.75
6.0,5.0,13.0,36.16666793823242,5.0,2.683333396911621,313.3333435058594,140.6666717529297,882.6666870117188,15.00374984741211,25.001625061035156,25.00088882446289,23.88237190246582,16.0,0.0,7107.15380859375,2132146.25
6.0,5.0,13.0,36.25,5.0,2.7249999046325684,310.0,141.75,879.5,15.00374984741211,25.001625061035156,25.000873565673828,23.69352912902832,16.0,0.0,7210.92529296875,2163277.5
6.0,5.0,13.0,36.33333206176758,5.0,2.7666666507720947,306.6666564941406,142.8333282470703,876.3333129882812,15.00374984741211,25.001625061035156,25.000871658325195,23.49481201171875,16.0,0.0,7294.03515625,2188210.5
6.0,5.0,13.0,36.41666793823242,5.0,2.808333396911621,303.3333435058594,143.9166717529297,873.1666870117188,15.00374984741211,25.001625061035156,25.00088119506836,23.294946670532227,16.0,0.0,7389.39990234375,2216820.0
6.0,5.0,13.0,36.5,5.0,2.8499999046325684,300.0,145.0,870.0,15.00374984741211,25.001625061035156,25.000890731811523,23.11800765991211,16.0,0.0,7305.02685546875,2191508.0
6.0,5.0,13.0,36.58333206176758,5.0,2.8916666507720947,296.6666564941406,144.3333282470703,868.5,15.00374984741211,25.001625061035156,25.000896453857422,22.971223831176758,16.0,0.0,7234.85888671875,2170457.75
6.0,5.0,13.0,36.66666793823242,5.0,2.933333396911621,293.3333435058594,143.6666717529297,867.0,15.00374984741211,25.001625061035156,25.000896453857422,22.852542877197266,16.0,0.0,7169.1826171875,2150754.75
6.0,5.0,13.0,36.75,5.0,2.9749999046325684,290.0,143.0,865.5,15.00374984741211,25.001625061035156,25.000896453857422,22.75927734375,16.0,0.0,7102.6748046875,2130802.5
6.0,5.0,13.0,36.83333206176758,5.0,3.0166666507720947,286.6666564941406,142.3333282470703,864.0,15.00374984741211,25.001625061035156,25.00089454650879,22.690099716186523,16.0,0.0,7036.90478515625,2111071.5
6.0,5.0,13.0,36.91666793823242,5.0,3.058333396911621,283.3333435058594,141.6666717529297,862.5,15.00374984741211,25.001625061035156,25.000892639160156,22.64400291442871,16.0,0.0,6972.65625,2091796.875
6.0,5.0,13.0,37.0,5.0,3.0999999046325684,280.0,141.0,861.0,15.00374984741211,25.001625061035156,25.00088882446289,22.61966323852539,16.0,0.0,6910.8173828125,2073245.125
6.0,5.0,14.0,37.08333206176758,5.083333492279053,2.9666666984558105,276.6666564941406,140.3333282470703,859.5,15.266317367553711,28.551300048828125,26.340572357177734,21.59602928161621,20.0,0.0,908.1383666992188,265106.59375
6.0,5.0,14.0,37.16666793823242,5.166666507720947,2.8333332538604736,273.3333435058594,139.6666717529297,858.0,16.5992431640625,26.95016098022461,26.947303771972656,21.430784225463867,20.0,0.0,3549.7685546875,954275.25
6.0,5.0,14.0,37.25,5.25,2.700000047683716,270.0,139.0,856.5,18.494115829467773,27.08380889892578,27.079627990722656,21.569448471069336,20.0,0.0,4925.9267578125,1210880.875
6.0,5.0,14.0,37.33333206176758,5.333333492279053,2.566666603088379,266.6666564941406,138.3333282470703,855.0,22.994056701660156,27.481460571289062,27.476022720336914,21.769620895385742,20.0,0.0,4512.189453125,940034.875
6.0,5.0,14.0,37.41666793823242,5.416666507720947,2.433333396911621,263.3333435058594,137.6666717529297,853.5,23.19624900817871,27.998741149902344,27.99363136291504,21.907258987426758,20.0,0.0,3892.69921875,767425.875
6.0,5.0,14.0,37.5,5.5,2.299999952316284,260.0,137.0,852.0,23.231769561767578,28.561351776123047,28.547901153564453,22.100793838500977,20.0,0.0,2657.71923828125,573634.75
6.0,5.0,14.0,37.58333206176758,5.583333492279053,2.1666667461395264,256.6666564941406,135.0,850.8333129882812,23.213159561157227,29.111146926879883,28.943714141845703,22.319793701171875,20.0,0.0,2234.378173828125,535168.75
6.0,5.0,14.0,37.66666793823242,5.666666507720947,2.0333333015441895,253.3333282470703,133.0,849.6666870117188,23.183265686035156,29.658031463623047,29.345346450805664,22.775287628173828,20.0,0.0,2315.562255859375,491002.28125
6.0,5.0,14.0,37.75,5.75,1.899999976158142,250.0,131.0,848.5,23.184558868408203,29.941789627075195,29.594999313354492,23.09294891357422,20.0,0.0,2273.5478515625,548938.75
6.0,5.0,14.0,37.83333206176758,5.833333492279053,1.7666666507720947,246.6666717529297,129.0,847.3333129882812,23.212478637695312,29.975662231445312,29.770456314086914,23.458669662475586,20.0,0.0,2105.15478515625,631546.4375
6.0,5.0,14.0,37.91666793823242,5.916666507720947,1.6333333253860474,243.3333282470703,127.0,846.1666870117188,23.22478485107422,29.980722427368164,29.975942611694336,24.100255966186523,20.0,0.0,2078.335205078125,623500.5625
6.0,5.0,14.0,38.0,6.0,1.5,240.0,125.0,845.0,23.229076385498047,29.990169525146484,29.98887825012207,24.88347625732422,20.0,0.0,2415.3603515625,724608.0625
6.0,5.0,15.0,37.91666793823242,6.0,1.8916666507720947,243.3333282470703,123.0,843.8333129882812,23.241153717041016,29.982194900512695,29.981687545776367,25.671730041503906,20.0,0.0,2403.54052734375,721062.125
6.0,5.0,15.0,37.83333206176758,6.0,2.2833333015441895,246.6666717529297,121.0,842.6666870117188,23.24542808532715,29.790908813476562,29.798404693603516,26.509855270385742,20.0,0.0,3100.610107421875,930183.0625
6.0,5.0,15.0,37.75,6.0,2.674999952316284,250.0,119.0,841.5,23.24831771850586,29.28241729736328,29.23379898071289,27.72013282775879,20.0,0.0,2379.793212890625,1216111.375
6.0,5.0,15.0,37.66666793823242,6.0,3.066666603088379,253.3333282470703,117.0,840.3333129882812,23.249065399169922,28.82668685913086,28.82656478881836,28.724390029907227,20.0,0.0,2815.521484375,1389495.375
6.0,5.0,15.0,37.58333206176758,6.0,3.4583332538604736,256.6666564941406,115.0,839.1666870117188,23.24151039123535,28.308170318603516,28.308107376098633,29.763370513916016,20.0,0.0,3034.719970703125,1627696.0
6.0,5.0,15.0,37.5,6.0,3.8499999046325684,260.0,113.0,838.0,23.24622344970703,28.10674285888672,28.114534378051758,30.25064468383789,20.0,0.0,4473.7109375,1342113.25
6.0,5.0,15.0,37.41666793823242,6.0,4.241666793823242,263.3333435058594,111.0,835.5833129882812,23.24253273010254,28.075233459472656,28.07558250427246,30.589801788330078,20.0,0.0,4545.71435546875,1363714.375
6.0,5.0,15.0,37.33333206176758,6.0,4.633333206176758,266.6666564941406,109.0,833.1666870117188,23.225177764892578,28.001161575317383,28.003326416015625,30.94280242919922,20.0,0.0,4795.20947265625,1438562.875
6.0,5.0,15.0,37.25,6.0,5.025000095367432,270.0,107.0,830.75,23.202686309814453,27.92378044128418,27.92588233947754,31.275733947753906,20.0,0.0,4736.23681640625,1420871.125
6.0,5.0,15.0,37.16666793823242,6.0,5.416666507720947,273.3333435058594,105.0,828.3333129882812,22.961986541748047,27.82678985595703,27.829933166503906,31.59958839416504,20.0,0.0,4889.2080078125,1466762.375
6.0,5.0,15.0,37.08333206176758,6.0,5.808333396911621,276.6666564941406,103.0,825.9166870117188,22.61951446533203,27.751176834106445,27.753353118896484,31.87053108215332,20.0,0.0,4852.3125,1455693.75
6.0,5.0,15.0,37.0,6.0,6.199999809265137,280.0,101.0,823.5,21.817861557006836,27.670053482055664,27.67255210876465,32.1212043762207,20.0,0.0,4970.73193359375,1491219.5
6.0,5.0,16.0,37.0,6.0,5.983333110809326,280.0,99.0,821.0833129882812,21.765865325927734,27.55367660522461,27.557798385620117,32.44040298461914,20.0,0.0,4867.4306640625,1460229.125
6.0,5.0,16.0,37.0,6.0,5.766666889190674,280.0,97.0,818.6666870117188,20.859317779541016,27.43757438659668,27.44183921813965,32.75945281982422,20.0,0.0,4929.1181640625,1478735.5
6.0,5.0,16.0,37.0,6.0,5.550000190734863,280.0,95.0,816.25,20.657447814941406,27.34497833251953,27.3481502532959,33.02569580078125,20.0,0.0,4946.439453125,1483931.875
6.0,5.0,16.0,37.0,6.0,5.333333492279053,280.0,93.0,813.8333129882812,20.425701141357422,27.26772689819336,27.270151138305664,33.244808197021484,20.0,0.0,4981.09716796875,1494329.125
6.0,5.0,16.0,37.0,6.0,5.116666793823242,280.0,91.0,811.4166870117188,20.273052215576172,27.213464736938477,27.21472930908203,33.416019439697266,20.0,0.0,4930.66357421875,1479199.125
6.0,5.0,16.0,37.0,6.0,4.900000095367432,280.0,89.0,809.0,20.15514373779297,27.17779541015625,27.178110122680664,33.55408477783203,20.0,0.0,4881.47705078125,1464443.125
6.0,5.0,16.0,37.0,6.0,4.683333396911621,280.0,90.66666412353516,796.5,19.82755470275879,27.13675880432129,27.137300491333008,33.69266891479492,20.0,0.0,4916.2861328125,1474885.875
6.0,5.0,16.0,37.0,6.0,4.4666666984558105,280.0,92.33333587646484,784.0,19.675092697143555,27.096715927124023,27.097227096557617,33.82474899291992,20.0,0.0,4896.95947265625,1469087.75
6.0,5.0,16.0,37.0,6.0,4.25,280.0,94.0,771.5,19.489604949951172,27.065126419067383,27.065227508544922,33.94144821166992,20.0,0.0,4864.20068359375,1459260.125
6.0,5.0,16.0,37.0,6.0,4.0333333015441895,280.0,95.66666412353516,759.0,19.263641357421875,27.031715393066406,27.03189468383789,34.05583572387695,20.0,0.0,4879.212890625,1463763.875
6.0,5.0,16.0,37.0,6.0,3.816666603088379,280.0,97.33333587646484,746.5,19.019088745117188,26.993772506713867,26.994186401367188,34.17097854614258,20.0,0.0,4872.5185546875,1461755.5
6.0,5.0,16.0,37.0,6.0,3.5999999046325684,280.0,99.0,734.0,18.951847076416016,26.94078254699707,26.941987991333008,34.29676055908203,20.0,0.0,4940.173828125,1482052.125
6.0,5.0,17.0,37.0,6.0,3.7750000953674316,280.0,100.66666412353516,721.5,18.66712188720703,26.845623016357422,26.84920310974121,34.46221923828125,20.0,0.0,5149.46630859375,1544840.0
6.0,5.0,17.0,37.0,6.0,3.950000047683716,280.0,102.33333587646484,709.0,19.171491622924805,26.674036026000977,26.682580947875977,34.69203567504883,20.0,0.0,5559.51220703125,1667853.625
6.0,5.0,17.0,37.0,6.0,4.125,280.0,104.0,696.5,18.17039680480957,26.4826717376709,26.49308967590332,34.905303955078125,20.0,0.0,5768.4375,1730531.25
6.0,5.0,17.0,37.0,6.0,4.300000190734863,280.0,105.66666412353516,684.0,17.91669464111328,26.30055809020996,26.310955047607422,35.06260299682617,20.0,0.0,5967.7412109375,1790322.375
6.0,5.0,17.0,37.0,6.0,4.474999904632568,280.0,107.33333587646484,671.5,17.793819427490234,26.130477905273438,26.14051055908203,35.16664505004883,20.0,0.0,6155.01318359375,1846504.0
6.0,5.0,17.0,37.0,6.0,4.650000095367432,280.0,109.0,659.0,17.586483001708984,25.969863891601562,25.979597091674805,35.22870635986328,20.0,0.0,6319.7470703125,1895924.125
6.0,5.0,17.0,37.0,6.0,4.824999809265137,280.0,107.58333587646484,636.0833129882812,17.792158126831055,25.826181411743164,25.83496856689453,35.24650192260742,20.0,0.0,6403.44482421875,1921033.375
6.0,5.0,17.0,37.0,6.0,5.0,280.0,106.16666412353516,613.1666870117188,17.99666976928711,25.68960952758789,25.698102951049805,35.238014221191406,20.0,0.0,6522.03857421875,1956611.625
6.0,5.0,17.0,37.0,6.0,5.175000190734863,280.0,104.75,590.25,18.2502384185791,25.545658111572266,25.554973602294922,35.22507095336914,20.0,0.0,6689.544921875,2006863.5
6.0,5.0,17.0,37.0,6.0,5.349999904632568,280.0,103.33333587646484,567.3333129882812,18.433853149414062,25.3858642578125,25.396800994873047,35.21818161010742,20.0,0.0,6869.82275390625,2060946.75
6.0,5.0,17.0,37.0,6.0,5.525000095367432,280.0,101.91666412353516,544.4166870117188,19.499536514282227,25.21067237854004,25.223377227783203,35.214168548583984,20.0,0.0,7097.57470703125,2129272.25
6.0,5.0,17.0,37.0,6.0,5.699999809265137,280.0,100.5,521.5,19.874774932861328,25.039066314697266,25.0519962310791,35.18745803833008,20.0,0.0,7248.4609375,2174538.25
6.0,5.0,18.0,36.83333206176758,6.166666507720947,5.699999809265137,280.0,99.08333587646484,498.5833435058594,15.00374984741211,25.001625061035156,25.001482009887695,35.3687858581543,10.0,0.0,4691.5615234375,1434176.0
6.0,5.0,18.0,36.66666793823242,6.333333492279053,5.699999809265137,280.0,97.66666412353516,475.6666564941406,15.00374984741211,25.001625061035156,25.001401901245117,35.59908676147461,10.0,0.0,4548.71875,1371778.0
6.0,5.0,18.0,36.5,6.5,5.699999809265137,280.0,96.25,452.75,15.00374984741211,25.001625061035156,25.001270294189453,35.78555679321289,10.0,0.0,4387.27880859375,1316183.625
6.0,5.0,18.0,36.33333206176758,6.666666507720947,5.699999809265137,280.0,94.83333587646484,429.8333435058594,15.00374984741211,25.001625061035156,25.001285552978516,36.01630401611328,10.0,0.0,4195.12890625,1258538.625
6.0,5.0,18.0,36.16666793823242,6.833333492279053,5.699999809265137,280.0,93.41666412353516,406.9166564941406,15.00374984741211,25.001625061035156,25.00132179260254,36.256866455078125,10.0,0.0,4039.586181640625,1211875.875
6.0,5.0,18.0,36.0,7.0,5.699999809265137,280.0,92.0,384.0,15.00374984741211,25.001625061035156,25.001354217529297,36.522369384765625,10.0,0.0,3899.17236328125,1169751.75
6.0,5.0,18.0,35.83333206176758,7.166666507720947,5.699999809265137,280.0,84.33333587646484,352.0,15.00374984741211,25.001625061035156,25.001373291015625,36.81178283691406,10.0,0.0,3758.993408203125,1127698.0
6.0,5.0,18.0,35.66666793823242,7.333333492279053,5.699999809265137,280.0,76.66666412353516,320.0,15.00374984741211,25.001625061035156,25.001384735107422,37.117469787597656,10.0,0.0,3628.29443359375,1088488.375
6.0,5.0,18.0,35.5,7.5,5.699999809265137,280.0,69.0,288.0,15.00374984741211,25.001625061035156,25.001394271850586,37.43352508544922,10.0,0.0,3505.24169921875,1051572.5
6.0,5.0,18.0,35.33333206176758,7.666666507720947,5.699999809265137,280.0,61.33333206176758,256.0,15.00374984741211,25.001625061035156,25.001495361328125,37.77195358276367,10.0,0.0,3376.7451171875,1014602.125
6.0,5.0,18.0,35.16666793823242,7.833333492279053,5.699999809265137,280.0,53.66666793823242,224.0,15.00374984741211,25.001625061035156,25.001502990722656,38.125179290771484,10.0,0.0,3256.92138671875,979404.875
6.0,5.0,18.0,35.0,8.0,5.699999809265137,280.0,46.0,192.0,15.00374984741211,25.001625061035156,25.001506805419922,38.488441467285156,10.0,0.0,3137.454345703125,943477.0
6.0,5.0,19.0,34.91666793823242,8.0,5.525000095367432,277.5,38.33333206176758,160.0,15.00374984741211,25.001625061035156,25.001550674438477,38.57463836669922,2.0,0.0,2572.55859375,769529.625
6.0,5.0,19.0,34.83333206176758,8.0,5.349999904632568,275.0,30.66666603088379,128.0,15.00374984741211,25.001625061035156,25.001502990722656,38.60173416137695,2.0,0.0,2518.5888671875,755576.625
6.0,5.0,19.0,34.75,8.0,5.175000190734863,272.5,23.0,96.0,15.00374984741211,25.001625061035156,25.00151824951172,38.58656311035156,2.0,0.0,2430.847900390625,729254.375
6.0,5.0,19.0,34.66666793823242,8.0,5.0,270.0,15.333333015441895,64.0,15.00374984741211,25.001625061035156,25.001535415649414,38.57046127319336,2.0,0.0,2388.353759765625,716506.1875
6.0,5.0,19.0,34.58333206176758,8.0,4.824999809265137,267.5,0.0,0.0,15.00374984741211,25.001625061035156,25.001548767089844,38.55953598022461,2.0,0.0,2360.09716796875,708029.1875
6.0,5.0,19.0,34.5,8.0,4.650000095367432,265.0,0.0,0.0,15.00374984741211,25.001625061035156,25.001558303833008,38.56017303466797,2.0,0.0,2180.1494140625,654044.8125
6.0,5.0,19.0,34.41666793823242,8.0,4.474999904632568,262.5,0.0,0.0,15.00374984741211,25.001625061035156,25.00156593322754,38.573055267333984,2.0,0.0,2047.714599609375,614314.375
6.0,5.0,19.0,34.33333206176758,8.0,4.300000190734863,260.0,0.0,0.0,15.00374984741211,25.001625061035156,25.001571655273438,38.59630584716797,2.0,0.0,1937.1856689453125,581155.6875
